rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,PNPPoints,-,x,y,z,-,x,y,z,-,x,y,z,-,x,y,z,-,x,y,z,t,x,y,z,q
1.61609E+18,,325,,1611648718,615538947,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,285.9273987,-57.35987473,54.90218735,"[0.5960460305213928, 0.03524288907647133, 0.7949958443641663, -0.1070917621254921]",,,,,
1.61609E+18,,326,,1611648718,634981212,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,322.5110779,-20.31204796,91.93082428,"[0.7119867205619812, -0.04546256735920906, 0.7006121277809143, -0.01227832306176424]",,,,,
1.61609E+18,,327,,1611648718,647351208,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,322.5110779,-20.31204796,91.93082428,"[0.7119867205619812, -0.04546256735920906, 0.7006121277809143, -0.01227832306176424]",,,,,
1.61609E+18,,328,,1611648718,664732914,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,322.6425171,-54.568573,42.3785286,"[0.5810702443122864, 0.028491267934441566, 0.8085811734199524, -0.08798936009407043]",,,,,
1.61609E+18,,329,,1611648718,679159108,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,322.6425171,-54.568573,42.3785286,"[0.5810702443122864, 0.028491267934441566, 0.8085811734199524, -0.08798936009407043]",,,,,
1.61609E+18,,330,,1611648718,691450687,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,326.7715454,-21.01996613,89.36694336,"[0.7052494287490845, -0.04568536579608917, 0.7073160409927368, -0.01549677737057209]",,,,,
1.61609E+18,,331,,1611648718,708100490,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,326.7715454,-21.01996613,89.36694336,"[0.7052494287490845, -0.04568536579608917, 0.7073160409927368, -0.01549677737057209]",,,,,
1.61609E+18,,332,,1611648718,719350178,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,326.7715454,-21.01996613,89.36694336,"[0.7052494287490845, -0.04568536579608917, 0.7073160409927368, -0.01549677737057209]",,,,,
1.61609E+18,,333,,1611648718,739183491,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,326.7715454,-21.01996613,89.36694336,"[0.7052494287490845, -0.04568536579608917, 0.7073160409927368, -0.01549677737057209]",,,,,
1.61609E+18,,334,,1611648718,752295765,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,326.7715454,-21.01996613,89.36694336,"[0.7052494287490845, -0.04568536579608917, 0.7073160409927368, -0.01549677737057209]",,,,,
1.61609E+18,,335,,1611648718,771362856,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,294.9648438,-55.52205276,40.87100601,"[0.5600154399871826, 0.029622655361890793, 0.8220750093460083, -0.09847764670848846]",,,,,
1.61609E+18,,336,,1611648718,784912765,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,294.9648438,-55.52205276,40.87100601,"[0.5600154399871826, 0.029622655361890793, 0.8220750093460083, -0.09847764670848846]",,,,,
1.61609E+18,,337,,1611648718,803641109,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,318.9439392,-23.81353569,88.37497711,"[0.6963217854499817, -0.03929203376173973, 0.7161954045295715, -0.025617292150855064]",,,,,
1.61609E+18,,338,,1611648718,819277033,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,318.9439392,-23.81353569,88.37497711,"[0.6963217854499817, -0.03929203376173973, 0.7161954045295715, -0.025617292150855064]",,,,,
1.61609E+18,,339,,1611648718,832774423,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,301.9393921,-57.54284287,49.26234055,"[0.5836827158927917, 0.03527374193072319, 0.8047515153884888, -0.10220218449831009]",,,,,
1.61609E+18,,340,,1611648718,855036451,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,301.9393921,-57.54284287,49.26234055,"[0.5836827158927917, 0.03527374193072319, 0.8047515153884888, -0.10220218449831009]",,,,,
1.61609E+18,,341,,1611648718,867431485,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,345.9338684,-52.30907059,44.31082535,"[0.5936101078987122, 0.02210824564099312, 0.8005849719047546, -0.07875213027000427]",,,,,
1.61609E+18,,342,,1611648718,882744895,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,345.9338684,-52.30907059,44.31082535,"[0.5936101078987122, 0.02210824564099312, 0.8005849719047546, -0.07875213027000427]",,,,,
1.61609E+18,,343,,1611648718,898784972,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,288.9372559,-15.23073196,99.71009064,"[0.711187481880188, -0.046395450830459595, 0.7013992071151733, 0.00994663406163454]",,,,,
1.61609E+18,,344,,1611648718,913584502,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,288.9372559,-15.23073196,99.71009064,"[0.711187481880188, -0.046395450830459595, 0.7013992071151733, 0.00994663406163454]",,,,,
1.61609E+18,,345,,1611648718,929987772,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,288.9372559,-15.23073196,99.71009064,"[0.711187481880188, -0.046395450830459595, 0.7013992071151733, 0.00994663406163454]",,,,,
1.61609E+18,,346,,1611648718,945714423,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,342.5618896,-49.44213867,43.96781158,"[0.591682493686676, 0.016923585906624794, 0.8027913570404053, -0.0717737227678299]",,,,,
1.61609E+18,,347,,1611648718,962131176,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,342.5618896,-49.44213867,43.96781158,"[0.591682493686676, 0.016923585906624794, 0.8027913570404053, -0.0717737227678299]",,,,,
1.61609E+18,,348,,1611648718,977800218,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,323.4339905,-27.59990311,44.86161041,"[0.5897755026817322, -0.03568243980407715, 0.8058972954750061, -0.03769781440496445]",,,,,
1.61609E+18,,349,,1611648718,992516912,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,323.4339905,-27.59990311,44.86161041,"[0.5897755026817322, -0.03568243980407715, 0.8058972954750061, -0.03769781440496445]",,,,,
1.61609E+18,,350,,1611648718,8983319,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,310.7073975,-16.5007782,97.87356567,"[0.7195661067962646, -0.053295135498046875, 0.6918762922286987, -0.02629503421485424]",,,,,
1.61609E+18,,351,,1611648718,21286059,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,310.7073975,-16.5007782,97.87356567,"[0.7195661067962646, -0.053295135498046875, 0.6918762922286987, -0.02629503421485424]",,,,,
1.61609E+18,,352,,1611648718,38991582,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,274.5606689,-55.87791443,48.98645401,"[0.5707505345344543, 0.03737303242087364, 0.8126067519187927, -0.11188101023435593]",,,,,
1.61609E+18,,353,,1611648718,55186577,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,274.5606689,-55.87791443,48.98645401,"[0.5707505345344543, 0.03737303242087364, 0.8126067519187927, -0.11188101023435593]",,,,,
1.61609E+18,,354,,1611648718,71309694,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,328.2669983,-27.09923744,41.89793396,"[0.5821877717971802, -0.03432157263159752, 0.8117095232009888, -0.03173554316163063]",,,,,
1.61609E+18,,355,,1611648718,83483270,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,328.2669983,-27.09923744,41.89793396,"[0.5821877717971802, -0.03432157263159752, 0.8117095232009888, -0.03173554316163063]",,,,,
1.61609E+18,,356,,1611648718,95054487,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,348.592804,-33.32406998,84.74336243,"[0.6976532936096191, -0.0197441466152668, 0.7141872048377991, -0.05316661298274994]",,,,,
1.61609E+18,,357,,1611648718,109721063,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,348.592804,-33.32406998,84.74336243,"[0.6976532936096191, -0.0197441466152668, 0.7141872048377991, -0.05316661298274994]",,,,,
1.61609E+18,,358,,1611648718,123470310,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,348.592804,-33.32406998,84.74336243,"[0.6976532936096191, -0.0197441466152668, 0.7141872048377991, -0.05316661298274994]",,,,,
1.61609E+18,,359,,1611648718,138751375,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,352.8170776,-35.00021744,78.8514328,"[0.6848726272583008, -0.017506280913949013, 0.7262588739395142, -0.056490086019039154]",,,,,
1.61609E+18,,360,,1611648718,151019961,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,352.8170776,-35.00021744,78.8514328,"[0.6848726272583008, -0.017506280913949013, 0.7262588739395142, -0.056490086019039154]",,,,,
1.61609E+18,,361,,1611648718,165102658,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,343.6867371,-28.60857201,81.67004395,"[0.6890750527381897, -0.029430219903588295, 0.7229421138763428, -0.040793947875499725]",,,,,
1.61609E+18,,362,,1611648718,178470118,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,343.6867371,-28.60857201,81.67004395,"[0.6890750527381897, -0.029430219903588295, 0.7229421138763428, -0.040793947875499725]",,,,,
1.61609E+18,,363,,1611648718,195995978,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,343.6867371,-28.60857201,81.67004395,"[0.6890750527381897, -0.029430219903588295, 0.7229421138763428, -0.040793947875499725]",,,,,
1.61609E+18,,364,,1611648718,211941714,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,343.8317566,-33.32277298,81.4335556,"[0.6876636743545532, -0.020076019689440727, 0.7236742973327637, -0.054873112589120865]",,,,,
1.61609E+18,,365,,1611648718,228246981,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,343.8317566,-33.32277298,81.4335556,"[0.6876636743545532, -0.020076019689440727, 0.7236742973327637, -0.054873112589120865]",,,,,
1.61609E+18,,366,,1611648718,245355663,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,298.0604248,-53.05828094,49.8290863,"[0.5833157300949097, 0.030504614114761353, 0.8054580092430115, -0.10024792701005936]",,,,,
1.61609E+18,,367,,1611648718,260419419,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,298.0604248,-53.05828094,49.8290863,"[0.5833157300949097, 0.030504614114761353, 0.8054580092430115, -0.10024792701005936]",,,,,
1.61609E+18,,368,,1611648718,275385170,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,300.1531982,-54.1557579,47.60407257,"[0.5786798000335693, 0.030824115499854088, 0.8083431124687195, -0.10373503714799881]",,,,,
1.61609E+18,,369,,1611648718,291439854,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,300.1531982,-54.1557579,47.60407257,"[0.5786798000335693, 0.030824115499854088, 0.8083431124687195, -0.10373503714799881]",,,,,
1.61609E+18,,370,,1611648718,308899467,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,314.6209717,-52.80152512,44.76859283,"[0.5780221223831177, 0.02786463312804699, 0.8097768425941467, -0.09682684391736984]",,,,,
1.61609E+18,,371,,1611648718,324562014,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,314.6209717,-52.80152512,44.76859283,"[0.5780221223831177, 0.02786463312804699, 0.8097768425941467, -0.09682684391736984]",,,,,
1.61609E+18,,372,,1611648718,337454111,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,296.0898132,-54.74355316,47.45147705,"[0.5758482217788696, 0.03442099690437317, 0.8102310299873352, -0.103632852435112]",,,,,
1.61609E+18,,373,,1611648718,352740366,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,296.0898132,-54.74355316,47.45147705,"[0.5758482217788696, 0.03442099690437317, 0.8102310299873352, -0.103632852435112]",,,,,
1.61609E+18,,374,,1611648718,368730412,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,309.8800049,-52.72237015,42.56771851,"[0.5700914263725281, 0.02846379391849041, 0.8155247569084167, -0.09542006254196167]",,,,,
1.61609E+18,,375,,1611648718,387410656,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,309.8800049,-52.72237015,42.56771851,"[0.5700914263725281, 0.02846379391849041, 0.8155247569084167, -0.09542006254196167]",,,,,
1.61609E+18,,376,,1611648718,399818922,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,322.1056824,-38.5596199,45.48644257,"[0.5864468216896057, -0.006492245011031628, 0.8075613379478455, -0.06231076270341873]",,,,,
1.61609E+18,,377,,1611648718,413179062,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,322.1056824,-38.5596199,45.48644257,"[0.5864468216896057, -0.006492245011031628, 0.8075613379478455, -0.06231076270341873]",,,,,
1.61609E+18,,378,,1611648718,428719431,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,322.1056824,-38.5596199,45.48644257,"[0.5864468216896057, -0.006492245011031628, 0.8075613379478455, -0.06231076270341873]",,,,,
1.61609E+18,,379,,1611648718,446327161,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,315.8136597,-48.37400818,39.70876694,"[0.5663189888000488, 0.016864581033587456, 0.8196922540664673, -0.08427964150905609]",,,,,
1.61609E+18,,380,,1611648718,462909081,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,315.8136597,-48.37400818,39.70876694,"[0.5663189888000488, 0.016864581033587456, 0.8196922540664673, -0.08427964150905609]",,,,,
1.61609E+18,,381,,1611648718,479611757,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,313.6042175,-53.01352692,44.92056656,"[0.5776227712631226, 0.028307413682341576, 0.8100124001502991, -0.09711063653230667]",,,,,
1.61609E+18,,382,,1611648718,495554421,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,313.6042175,-53.01352692,44.92056656,"[0.5776227712631226, 0.028307413682341576, 0.8100124001502991, -0.09711063653230667]",,,,,
1.61609E+18,,383,,1611648718,512591707,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,315.747467,-51.06065369,47.39751816,"[0.5854701995849609, 0.023806525394320488, 0.8049832582473755, -0.09305829554796219]",,,,,
1.61609E+18,,384,,1611648718,527793570,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,315.747467,-51.06065369,47.39751816,"[0.5854701995849609, 0.023806525394320488, 0.8049832582473755, -0.09305829554796219]",,,,,
1.61609E+18,,385,,1611648718,543438179,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,315.8136597,-48.37400818,39.70876694,"[0.5663189888000488, 0.016864581033587456, 0.8196922540664673, -0.08427964150905609]",,,,,
1.61609E+18,,386,,1611648719,555254417,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,315.8136597,-48.37400818,39.70876694,"[0.5663189888000488, 0.016864581033587456, 0.8196922540664673, -0.08427964150905609]",,,,,
1.61609E+18,,387,,1611648719,570505333,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,333.4746094,-40.78690338,38.3183403,"[0.5726199746131897, -0.002780342474579811, 0.81739741563797, -0.06292944401502609]",,,,,
1.61609E+18,,388,,1611648719,585108879,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,333.4746094,-40.78690338,38.3183403,"[0.5726199746131897, -0.002780342474579811, 0.81739741563797, -0.06292944401502609]",,,,,
1.61609E+18,,389,,1611648719,600843631,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,333.4746094,-40.78690338,38.3183403,"[0.5726199746131897, -0.002780342474579811, 0.81739741563797, -0.06292944401502609]",,,,,
1.61609E+18,,390,,1611648719,616998703,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,333.4746094,-40.78690338,38.3183403,"[0.5726199746131897, -0.002780342474579811, 0.81739741563797, -0.06292944401502609]",,,,,
1.61609E+18,,391,,1611648719,632774304,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,292.0279541,-8.952850342,101.2200699,"[0.7172886729240417, -0.06162124127149582, 0.6940274834632874, 0.005064032506197691]",,,,,
1.61609E+18,,392,,1611648719,645435635,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,292.0279541,-8.952850342,101.2200699,"[0.7172886729240417, -0.06162124127149582, 0.6940274834632874, 0.005064032506197691]",,,,,
1.61609E+18,,393,,1611648719,663756830,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,337.721344,-48.56579971,37.43009567,"[0.5713681578636169, 0.013304689899086952, 0.8161428570747375, -0.08527788519859314]",,,,,
1.61609E+18,,394,,1611648719,682500039,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,337.721344,-48.56579971,37.43009567,"[0.5713681578636169, 0.013304689899086952, 0.8161428570747375, -0.08527788519859314]",,,,,
1.61609E+18,,395,,1611648719,700307074,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,321.2983398,-49.75130844,35.56809235,"[0.5582215785980225, 0.018853342160582542, 0.8247802257537842, -0.08815228193998337]",,,,,
1.61609E+18,,396,,1611648719,713319537,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,321.2983398,-49.75130844,35.56809235,"[0.5582215785980225, 0.018853342160582542, 0.8247802257537842, -0.08815228193998337]",,,,,
1.61609E+18,,397,,1611648719,728869080,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,298.7220459,-53.93889618,46.73364639,"[0.5753707885742188, 0.032711222767829895, 0.8108585476875305, -0.10191582888364792]",,,,,
1.61609E+18,,398,,1611648719,742236388,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,298.7220459,-53.93889618,46.73364639,"[0.5753707885742188, 0.032711222767829895, 0.8108585476875305, -0.10191582888364792]",,,,,
1.61609E+18,,399,,1611648719,756719500,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,298.7220459,-53.93889618,46.73364639,"[0.5753707885742188, 0.032711222767829895, 0.8108585476875305, -0.10191582888364792]",,,,,
1.61609E+18,,400,,1611648719,769191118,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,327.2425537,-21.63756371,82.87714386,"[0.6851502656936646, -0.04048804193735123, 0.7266889810562134, -0.029206108301877975]",,,,,
1.61609E+18,,401,,1611648719,785002054,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,327.2425537,-21.63756371,82.87714386,"[0.6851502656936646, -0.04048804193735123, 0.7266889810562134, -0.029206108301877975]",,,,,
1.61609E+18,,402,,1611648719,833738811,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,337.4146729,-42.7028923,48.52906799,"[0.5979902148246765, 0.00022013748821336776, 0.7976217269897461, -0.07878585904836655]",,,,,
1.61609E+18,,403,,1611648719,873446084,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,314.8163147,-48.27671051,49.37662506,"[0.5903432369232178, 0.018248535692691803, 0.8023772239685059, -0.08574717491865158]",,,,,
1.61609E+18,,404,,1611648719,912854307,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,340.3373718,-33.75185776,43.55428696,"[0.5864033102989197, -0.0156711358577013, 0.8089865446090698, -0.0377667061984539]",,,,,
1.61609E+18,,405,,1611648719,936298261,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,279.4861755,-56.98893356,45.63200378,"[0.5567564964294434, 0.04130512848496437, 0.8222126960754395, -0.1108255684375763]",,,,,
1.61609E+18,,406,,1611648719,951381592,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,279.4861755,-56.98893356,45.63200378,"[0.5567564964294434, 0.04130512848496437, 0.8222126960754395, -0.1108255684375763]",,,,,
1.61609E+18,,407,,1611648719,966299848,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,328.2941284,-47.37622833,47.11412048,"[0.5864877700805664, 0.00911269523203373, 0.804551899433136, -0.09298013895750046]",,,,,
1.61609E+18,,408,,1611648719,980207782,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,328.2941284,-47.37622833,47.11412048,"[0.5864877700805664, 0.00911269523203373, 0.804551899433136, -0.09298013895750046]",,,,,
1.61609E+18,,409,,1611648719,996400490,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,323.4541626,-16.89863396,88.62848663,"[0.6956972479820251, -0.052461475133895874, 0.7160900235176086, -0.021637000143527985]",,,,,
1.61609E+18,,410,,1611648719,12713211,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,323.4541626,-16.89863396,88.62848663,"[0.6956972479820251, -0.052461475133895874, 0.7160900235176086, -0.021637000143527985]",,,,,
1.61609E+18,,411,,1611648719,28404246,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,323.4541626,-16.89863396,88.62848663,"[0.6956972479820251, -0.052461475133895874, 0.7160900235176086, -0.021637000143527985]",,,,,
1.61609E+18,,412,,1611648719,44819374,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,310.2657471,-11.64469814,92.12057495,"[0.7013959884643555, -0.057819999754428864, 0.7104227542877197, -7.34593122615479e-05]",,,,,
1.61609E+18,,413,,1611648719,61717330,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,310.2657471,-11.64469814,92.12057495,"[0.7013959884643555, -0.057819999754428864, 0.7104227542877197, -7.34593122615479e-05]",,,,,
1.61609E+18,,414,,1611648719,77345352,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,308.2765198,-53.62190628,50.29224396,"[0.588728666305542, 0.030844833701848984, 0.8015285134315491, -0.0999961569905281]",,,,,
1.61609E+18,,415,,1611648719,92737569,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,308.2765198,-53.62190628,50.29224396,"[0.588728666305542, 0.030844833701848984, 0.8015285134315491, -0.0999961569905281]",,,,,
1.61609E+18,,416,,1611648719,108720478,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,319.9183044,-52.3519516,39.2780838,"[0.5664797425270081, 0.027279093861579895, 0.8185164928436279, -0.09158219397068024]",,,,,
1.61609E+18,,417,,1611648719,123672721,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,319.9183044,-52.3519516,39.2780838,"[0.5664797425270081, 0.027279093861579895, 0.8185164928436279, -0.09158219397068024]",,,,,
1.61609E+18,,418,,1611648719,140152579,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,324.8688965,-19.59342766,87.14886475,"[0.6970329284667969, -0.043315161019563675, 0.7155207395553589, -0.0172890555113554]",,,,,
1.61609E+18,,419,,1611648719,151740425,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,324.8688965,-19.59342766,87.14886475,"[0.6970329284667969, -0.043315161019563675, 0.7155207395553589, -0.0172890555113554]",,,,,
1.61609E+18,,420,,1611648719,168302501,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,321.0356445,-38.83942795,34.98241806,"[0.5622614622116089, -0.005000812001526356, 0.8249198198318481, -0.05783046782016754]",,,,,
1.61609E+18,,421,,1611648719,184287908,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,321.0356445,-38.83942795,34.98241806,"[0.5622614622116089, -0.005000812001526356, 0.8249198198318481, -0.05783046782016754]",,,,,
1.61609E+18,,422,,1611648719,200003941,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,341.2934875,-24.97628975,87.48796082,"[0.7063850164413452, -0.03991276025772095, 0.7057142853736877, -0.037343475967645645]",,,,,
1.61609E+18,,423,,1611648719,211936001,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,341.2934875,-24.97628975,87.48796082,"[0.7063850164413452, -0.03991276025772095, 0.7057142853736877, -0.037343475967645645]",,,,,
1.61609E+18,,424,,1611648719,227245909,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,341.2934875,-24.97628975,87.48796082,"[0.7063850164413452, -0.03991276025772095, 0.7057142853736877, -0.037343475967645645]",,,,,
1.61609E+18,,425,,1611648719,243229335,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,277.6836548,-53.02695847,39.78223038,"[0.5510697960853577, 0.026708075776696205, 0.8274067640304565, -0.10491301864385605]",,,,,
1.61609E+18,,426,,1611648719,260205924,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,277.6836548,-53.02695847,39.78223038,"[0.5510697960853577, 0.026708075776696205, 0.8274067640304565, -0.10491301864385605]",,,,,
1.61609E+18,,427,,1611648719,272544842,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,325.2992554,-14.48226547,90.08349609,"[0.7070038318634033, -0.06093563139438629, 0.7044475078582764, -0.0136422673240304]",,,,,
1.61609E+18,,428,,1611648719,287753888,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,325.2992554,-14.48226547,90.08349609,"[0.7070038318634033, -0.06093563139438629, 0.7044475078582764, -0.0136422673240304]",,,,,
1.61609E+18,,429,,1611648719,301168310,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,327.4627075,-47.75538254,46.86510086,"[0.5936436057090759, 0.007796413730829954, 0.7998023629188538, -0.08855870366096497]",,,,,
1.61609E+18,,430,,1611648719,319900302,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,327.4627075,-47.75538254,46.86510086,"[0.5936436057090759, 0.007796413730829954, 0.7998023629188538, -0.08855870366096497]",,,,,
1.61609E+18,,431,,1611648719,335078372,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,331.6011047,-35.17114639,46.81384659,"[0.6003602743148804, -0.020515594631433487, 0.7974942922592163, -0.05612044781446457]",,,,,
1.61609E+18,,432,,1611648719,349963565,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,331.6011047,-35.17114639,46.81384659,"[0.6003602743148804, -0.020515594631433487, 0.7974942922592163, -0.05612044781446457]",,,,,
1.61609E+18,,433,,1611648719,366529033,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,334.1797791,-28.99732208,43.40230942,"[0.5938835740089417, -0.03464731574058533, 0.802786111831665, -0.04045151174068451]",,,,,
1.61609E+18,,434,,1611648719,383002133,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,334.1797791,-28.99732208,43.40230942,"[0.5938835740089417, -0.03464731574058533, 0.802786111831665, -0.04045151174068451]",,,,,
1.61609E+18,,435,,1611648719,399274874,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,318.6346741,-52.23889542,50.34740829,"[0.5978505611419678, 0.01802479475736618, 0.7948635220527649, -0.1021852195262909]",,,,,
1.61609E+18,,436,,1611648719,414964042,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,318.6346741,-52.23889542,50.34740829,"[0.5978505611419678, 0.01802479475736618, 0.7948635220527649, -0.1021852195262909]",,,,,
1.61609E+18,,437,,1611648719,432389957,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,321.8501587,-13.66482735,83.18070221,"[0.688848078250885, -0.0636298656463623, 0.7220231294631958, -0.011053771711885929]",,,,,
1.61609E+18,,438,,1611648719,447985734,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,321.8501587,-13.66482735,83.18070221,"[0.688848078250885, -0.0636298656463623, 0.7220231294631958, -0.011053771711885929]",,,,,
1.61609E+18,,439,,1611648719,462623926,'',,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,321.8501587,-13.66482735,83.18070221,"[0.688848078250885, -0.0636298656463623, 0.7220231294631958, -0.011053771711885929]",,,,,
